Year,Week,Date,Entity,Epi_Year,M,F,New_Cases_Week
2020,18,2020-04-27,Tamaulipas,2020,15.0,21.0,0.0
2020,18,2020-04-27,Tlaxcala,2020,1.0,3.0,1.0
2020,18,2020-04-27,Veracruz,2020,22.0,38.0,1.0
2020,18,2020-04-27,Yucatán,2020,5.0,6.0,0.0
2020,18,2020-04-27,Zacatecas,2020,3.0,4.0,0.0
2020,19,2020-05-04,Aguascalientes,2020,4.0,5.0,0.0
2020,19,2020-05-04,Baja California,2020,10.0,21.0,1.0
2020,19,2020-05-04,Baja California Sur,2020,3.0,1.0,0.0
2020,19,2020-05-04,Campeche,2020,6.0,6.0,0.0
2020,19,2020-05-04,Chiapas,2020,4.0,7.0,2.0
2020,19,2020-05-04,Chihuahua,2020,24.0,49.0,2.0
2020,19,2020-05-04,Ciudad de México,2020,19.0,31.0,0.0
2020,19,2020-05-04,Coahuila,2020,14.0,10.0,1.0
2020,19,2020-05-04,Colima,2020,13.0,23.0,1.0
2020,19,2020-05-04,Durango,2020,4.0,12.0,1.0
2020,19,2020-05-04,Guanajuato,2020,4.0,7.0,0.0
2020,19,2020-05-04,Guerrero,2020,3.0,3.0,0.0
2020,19,2020-05-04,Hidalgo,2020,7.0,19.0,0.0
2020,19,2020-05-04,Jalisco,2020,36.0,49.0,1.0
2020,19,2020-05-04,Michoacán,2020,17.0,38.0,2.0
2020,19,2020-05-04,Morelos,2020,9.0,8.0,0.0
2020,19,2020-05-04,México,2020,16.0,17.0,0.0
2020,19,2020-05-04,Nayarit,2020,5.0,4.0,0.0
2020,19,2020-05-04,Nuevo León,2020,16.0,25.0,1.0
2020,19,2020-05-04,Oaxaca,2020,6.0,10.0,1.0
2020,19,2020-05-04,Puebla,2020,6.0,8.0,0.0
2020,19,2020-05-04,Querétaro,2020,7.0,5.0,1.0
2020,19,2020-05-04,Quintana Roo,2020,2.0,0.0,0.0
2020,19,2020-05-04,San Luis Potosí,2020,5.0,15.0,0.0
2020,19,2020-05-04,Sinaloa,2020,36.0,42.0,1.0
2020,19,2020-05-04,Sonora,2020,11.0,20.0,1.0
2020,19,2020-05-04,Tabasco,2020,16.0,17.0,1.0
2020,19,2020-05-04,Tamaulipas,2020,15.0,21.0,0.0
2020,19,2020-05-04,Tlaxcala,2020,1.0,3.0,0.0
2020,19,2020-05-04,Veracruz,2020,22.0,39.0,1.0
2020,19,2020-05-04,Yucatán,2020,5.0,6.0,0.0
2020,19,2020-05-04,Zacatecas,2020,3.0,4.0,0.0
2020,20,2020-05-11,Aguascalientes,2020,4.0,5.0,0.0
2020,20,2020-05-11,Baja California,2020,10.0,21.0,0.0
2020,20,2020-05-11,Baja California Sur,2020,3.0,1.0,0.0
2020,20,2020-05-11,Campeche,2020,6.0,6.0,0.0
2020,20,2020-05-11,Chiapas,2020,4.0,7.0,0.0
2020,20,2020-05-11,Chihuahua,2020,25.0,49.0,1.0
2020,20,2020-05-11,Ciudad de México,2020,19.0,31.0,0.0
2020,20,2020-05-11,Coahuila,2020,15.0,10.0,1.0
2020,20,2020-05-11,Colima,2020,13.0,23.0,0.0
2020,20,2020-05-11,Durango,2020,4.0,12.0,0.0
2020,20,2020-05-11,Guanajuato,2020,4.0,7.0,0.0
2020,20,2020-05-11,Guerrero,2020,3.0,3.0,0.0
2020,20,2020-05-11,Hidalgo,2020,7.0,19.0,0.0
2020,20,2020-05-11,Jalisco,2020,36.0,50.0,1.0
2020,20,2020-05-11,Michoacán,2020,19.0,39.0,3.0
2020,20,2020-05-11,Morelos,2020,9.0,8.0,0.0
2020,20,2020-05-11,México,2020,16.0,18.0,1.0
2020,20,2020-05-11,Nayarit,2020,5.0,6.0,2.0
2020,20,2020-05-11,Nuevo León,2020,18.0,25.0,2.0
2020,20,2020-05-11,Oaxaca,2020,6.0,10.0,0.0
2020,20,2020-05-11,Puebla,2020,6.0,8.0,0.0
2020,20,2020-05-11,Querétaro,2020,7.0,5.0,0.0
2020,20,2020-05-11,Quintana Roo,2020,2.0,0.0,0.0
2020,20,2020-05-11,San Luis Potosí,2020,5.0,15.0,0.0
2020,20,2020-05-11,Sinaloa,2020,37.0,43.0,2.0
2020,20,2020-05-11,Sonora,2020,11.0,22.0,2.0
2020,20,2020-05-11,Tabasco,2020,16.0,18.0,1.0
2020,20,2020-05-11,Tamaulipas,2020,15.0,21.0,0.0
2020,20,2020-05-11,Tlaxcala,2020,1.0,3.0,0.0
2020,20,2020-05-11,Veracruz,2020,22.0,39.0,0.0
2020,20,2020-05-11,Yucatán,2020,5.0,6.0,0.0
2020,20,2020-05-11,Zacatecas,2020,3.0,4.0,0.0
2020,21,2020-05-18,Aguascalientes,2020,4.0,5.0,0.0
2020,21,2020-05-18,Baja California,2020,10.0,21.0,0.0
2020,21,2020-05-18,Baja California Sur,2020,3.0,1.0,0.0
2020,21,2020-05-18,Campeche,2020,6.0,6.0,0.0
2020,21,2020-05-18,Chiapas,2020,4.0,7.0,0.0
2020,21,2020-05-18,Chihuahua,2020,25.0,50.0,1.0
2020,21,2020-05-18,Ciudad de México,2020,19.0,31.0,0.0
2020,21,2020-05-18,Coahuila,2020,16.0,10.0,1.0
2020,21,2020-05-18,Colima,2020,13.0,23.0,0.0
2020,21,2020-05-18,Durango,2020,4.0,14.0,2.0
2020,21,2020-05-18,Guanajuato,2020,4.0,7.0,0.0
2020,21,2020-05-18,Guerrero,2020,3.0,3.0,0.0
2020,21,2020-05-18,Hidalgo,2020,7.0,19.0,0.0
2020,21,2020-05-18,Jalisco,2020,37.0,51.0,2.0
2020,21,2020-05-18,Michoacán,2020,20.0,39.0,1.0
2020,21,2020-05-18,Morelos,2020,9.0,8.0,0.0
2020,21,2020-05-18,México,2020,16.0,18.0,0.0
2020,21,2020-05-18,Nayarit,2020,5.0,6.0,0.0
2020,21,2020-05-18,Nuevo León,2020,19.0,26.0,2.0
2020,21,2020-05-18,Oaxaca,2020,6.0,10.0,0.0
2020,21,2020-05-18,Puebla,2020,6.0,8.0,0.0
2020,21,2020-05-18,Querétaro,2020,7.0,5.0,0.0
2020,21,2020-05-18,Quintana Roo,2020,2.0,0.0,0.0
2020,21,2020-05-18,San Luis Potosí,2020,6.0,15.0,1.0
2020,21,2020-05-18,Sinaloa,2020,37.0,44.0,1.0
2020,21,2020-05-18,Sonora,2020,12.0,23.0,2.0
2020,21,2020-05-18,Tabasco,2020,17.0,19.0,2.0
2020,21,2020-05-18,Tamaulipas,2020,15.0,21.0,0.0
2020,21,2020-05-18,Tlaxcala,2020,1.0,4.0,1.0
2020,21,2020-05-18,Veracruz,2020,23.0,39.0,1.0
2020,21,2020-05-18,Yucatán,2020,5.0,6.0,0.0
2020,21,2020-05-18,Zacatecas,2020,3.0,4.0,0.0
2020,22,2020-05-25,Aguascalientes,2020,4.0,5.0,0.0
2020,22,2020-05-25,Baja California,2020,10.0,21.0,0.0
2020,22,2020-05-25,Baja California Sur,2020,3.0,1.0,0.0
2020,22,2020-05-25,Campeche,2020,6.0,6.0,0.0
2020,22,2020-05-25,Chiapas,2020,4.0,7.0,0.0
2020,22,2020-05-25,Chihuahua,2020,26.0,51.0,2.0
2020,22,2020-05-25,Ciudad de México,2020,19.0,31.0,0.0
2020,22,2020-05-25,Coahuila,2020,16.0,10.0,0.0
2020,22,2020-05-25,Colima,2020,15.0,23.0,2.0
2020,22,2020-05-25,Durango,2020,4.0,14.0,0.0
2020,22,2020-05-25,Guanajuato,2020,4.0,7.0,0.0
2020,22,2020-05-25,Guerrero,2020,3.0,3.0,0.0
2020,22,2020-05-25,Hidalgo,2020,7.0,19.0,0.0
2020,22,2020-05-25,Jalisco,2020,38.0,52.0,2.0
2020,22,2020-05-25,Michoacán,2020,20.0,40.0,1.0
2020,22,2020-05-25,Morelos,2020,9.0,8.0,0.0
2020,22,2020-05-25,México,2020,16.0,19.0,1.0
2020,22,2020-05-25,Nayarit,2020,5.0,6.0,0.0
2020,22,2020-05-25,Nuevo León,2020,20.0,27.0,2.0
2020,22,2020-05-25,Oaxaca,2020,6.0,10.0,0.0
2020,22,2020-05-25,Puebla,2020,6.0,8.0,0.0
2020,22,2020-05-25,Querétaro,2020,7.0,5.0,0.0
2020,22,2020-05-25,Quintana Roo,2020,2.0,0.0,0.0
2020,22,2020-05-25,San Luis Potosí,2020,6.0,15.0,0.0
2020,22,2020-05-25,Sinaloa,2020,38.0,46.0,3.0
2020,22,2020-05-25,Sonora,2020,12.0,23.0,0.0
2020,22,2020-05-25,Tabasco,2020,18.0,20.0,2.0
2020,22,2020-05-25,Tamaulipas,2020,16.0,23.0,3.0
2020,22,2020-05-25,Tlaxcala,2020,1.0,4.0,0.0
2020,22,2020-05-25,Veracruz,2020,23.0,40.0,1.0
2020,22,2020-05-25,Yucatán,2020,5.0,6.0,0.0
2020,22,2020-05-25,Zacatecas,2020,3.0,4.0,0.0
2020,23,2020-06-01,Aguascalientes,2020,4.0,5.0,0.0
2020,23,2020-06-01,Baja California,2020,10.0,21.0,0.0
2020,23,2020-06-01,Baja California Sur,2020,3.0,1.0,0.0
2020,23,2020-06-01,Campeche,2020,6.0,6.0,0.0
2020,23,2020-06-01,Chiapas,2020,4.0,7.0,0.0
2020,23,2020-06-01,Chihuahua,2020,27.0,51.0,1.0
2020,23,2020-06-01,Ciudad de México,2020,19.0,31.0,0.0
2020,23,2020-06-01,Coahuila,2020,16.0,10.0,0.0
2020,23,2020-06-01,Colima,2020,17.0,23.0,2.0
2020,23,2020-06-01,Durango,2020,4.0,14.0,0.0
2020,23,2020-06-01,Guanajuato,2020,4.0,7.0,0.0
2020,23,2020-06-01,Guerrero,2020,3.0,3.0,0.0
2020,23,2020-06-01,Hidalgo,2020,7.0,19.0,0.0
2020,23,2020-06-01,Jalisco,2020,38.0,53.0,1.0
2020,23,2020-06-01,Michoacán,2020,20.0,40.0,0.0
2020,23,2020-06-01,Morelos,2020,9.0,8.0,0.0
2020,23,2020-06-01,México,2020,16.0,20.0,1.0
2020,23,2020-06-01,Nayarit,2020,5.0,6.0,0.0
2020,23,2020-06-01,Nuevo León,2020,22.0,27.0,2.0
2020,23,2020-06-01,Oaxaca,2020,6.0,10.0,0.0
2020,23,2020-06-01,Puebla,2020,6.0,8.0,0.0
2020,23,2020-06-01,Querétaro,2020,7.0,5.0,0.0
2020,23,2020-06-01,Quintana Roo,2020,2.0,0.0,0.0
2020,23,2020-06-01,San Luis Potosí,2020,6.0,15.0,0.0
2020,23,2020-06-01,Sinaloa,2020,38.0,46.0,0.0
2020,23,2020-06-01,Sonora,2020,12.0,23.0,0.0
2020,23,2020-06-01,Tabasco,2020,18.0,20.0,0.0
2020,23,2020-06-01,Tamaulipas,2020,16.0,23.0,0.0
2020,23,2020-06-01,Tlaxcala,2020,1.0,5.0,1.0
2020,23,2020-06-01,Veracruz,2020,23.0,40.0,0.0
2020,23,2020-06-01,Yucatán,2020,5.0,6.0,0.0
2020,23,2020-06-01,Zacatecas,2020,3.0,5.0,1.0
2020,24,2020-06-08,Aguascalientes,2020,4.0,5.0,0.0
2020,24,2020-06-08,Baja California,2020,11.0,23.0,2.0
2020,24,2020-06-08,Baja California Sur,2020,3.0,1.0,0.0
2020,24,2020-06-08,Campeche,2020,6.0,6.0,0.0
2020,24,2020-06-08,Chiapas,2020,4.0,7.0,0.0
2020,24,2020-06-08,Chihuahua,2020,28.0,51.0,1.0
2020,24,2020-06-08,Ciudad de México,2020,19.0,31.0,0.0
2020,24,2020-06-08,Coahuila,2020,16.0,10.0,0.0
2020,24,2020-06-08,Colima,2020,18.0,23.0,1.0
2020,24,2020-06-08,Durango,2020,4.0,14.0,0.0
2020,24,2020-06-08,Guanajuato,2020,4.0,7.0,0.0
2020,24,2020-06-08,Guerrero,2020,3.0,3.0,0.0
2020,24,2020-06-08,Hidalgo,2020,7.0,19.0,0.0
2020,24,2020-06-08,Jalisco,2020,39.0,53.0,1.0
2020,24,2020-06-08,Michoacán,2020,20.0,40.0,0.0
2020,24,2020-06-08,Morelos,2020,9.0,8.0,0.0
2020,24,2020-06-08,México,2020,16.0,20.0,0.0
2020,24,2020-06-08,Nayarit,2020,5.0,6.0,0.0
2020,24,2020-06-08,Nuevo León,2020,24.0,27.0,2.0
2020,24,2020-06-08,Oaxaca,2020,6.0,12.0,2.0
2020,24,2020-06-08,Puebla,2020,6.0,9.0,0.0
2020,24,2020-06-08,Querétaro,2020,8.0,5.0,1.0
2020,24,2020-06-08,Quintana Roo,2020,2.0,0.0,0.0
2020,24,2020-06-08,San Luis Potosí,2020,6.0,16.0,1.0
2020,24,2020-06-08,Sinaloa,2020,38.0,46.0,0.0
2020,24,2020-06-08,Sonora,2020,12.0,23.0,0.0
2020,24,2020-06-08,Tabasco,2020,18.0,20.0,0.0
2020,24,2020-06-08,Tamaulipas,2020,16.0,23.0,0.0
2020,24,2020-06-08,Tlaxcala,2020,1.0,5.0,0.0
2020,24,2020-06-08,Veracruz,2020,23.0,40.0,0.0
2020,24,2020-06-08,Yucatán,2020,5.0,6.0,0.0
2020,24,2020-06-08,Zacatecas,2020,3.0,5.0,0.0
2020,25,2020-06-15,Aguascalientes,2020,4.0,5.0,0.0
2020,25,2020-06-15,Baja California,2020,12.0,24.0,2.0
2020,25,2020-06-15,Baja California Sur,2020,3.0,1.0,0.0
2020,25,2020-06-15,Campeche,2020,6.0,6.0,0.0
2020,25,2020-06-15,Chiapas,2020,4.0,7.0,0.0
2020,25,2020-06-15,Chihuahua,2020,28.0,51.0,0.0
2020,25,2020-06-15,Ciudad de México,2020,19.0,31.0,0.0
2020,25,2020-06-15,Coahuila,2020,17.0,10.0,1.0
2020,25,2020-06-15,Colima,2020,18.0,24.0,1.0
2020,25,2020-06-15,Durango,2020,4.0,15.0,1.0
2020,25,2020-06-15,Guanajuato,2020,4.0,7.0,0.0
2020,25,2020-06-15,Guerrero,2020,3.0,3.0,0.0
2020,25,2020-06-15,Hidalgo,2020,7.0,19.0,0.0
2020,25,2020-06-15,Jalisco,2020,40.0,56.0,4.0
2020,25,2020-06-15,Michoacán,2020,20.0,41.0,1.0
2020,25,2020-06-15,Morelos,2020,9.0,8.0,0.0
2020,25,2020-06-15,México,2020,16.0,20.0,0.0
2020,25,2020-06-15,Nayarit,2020,5.0,6.0,0.0
2020,25,2020-06-15,Nuevo León,2020,24.0,28.0,1.0
2020,25,2020-06-15,Oaxaca,2020,6.0,12.0,0.0
2020,25,2020-06-15,Puebla,2020,6.0,8.0,0.0
2020,25,2020-06-15,Querétaro,2020,9.0,5.0,1.0
2020,25,2020-06-15,Quintana Roo,2020,2.0,0.0,0.0
2020,25,2020-06-15,San Luis Potosí,2020,6.0,18.0,2.0
2020,25,2020-06-15,Sinaloa,2020,38.0,46.0,0.0
2020,25,2020-06-15,Sonora,2020,13.0,23.0,1.0
2020,25,2020-06-15,Tabasco,2020,18.0,20.0,0.0
2020,25,2020-06-15,Tamaulipas,2020,16.0,23.0,0.0
2020,25,2020-06-15,Tlaxcala,2020,1.0,6.0,1.0
2020,25,2020-06-15,Veracruz,2020,24.0,41.0,2.0
2020,25,2020-06-15,Yucatán,2020,5.0,6.0,0.0
2020,25,2020-06-15,Zacatecas,2020,3.0,5.0,0.0
2020,26,2020-06-22,Aguascalientes,2020,4.0,5.0,0.0
2020,26,2020-06-22,Baja California,2020,12.0,25.0,1.0
2020,26,2020-06-22,Baja California Sur,2020,3.0,1.0,0.0
2020,26,2020-06-22,Campeche,2020,7.0,6.0,1.0
2020,26,2020-06-22,Chiapas,2020,4.0,7.0,0.0
2020,26,2020-06-22,Chihuahua,2020,29.0,51.0,1.0
2020,26,2020-06-22,Ciudad de México,2020,19.0,33.0,2.0
2020,26,2020-06-22,Coahuila,2020,17.0,10.0,0.0
2020,26,2020-06-22,Colima,2020,18.0,25.0,1.0
2020,26,2020-06-22,Durango,2020,4.0,15.0,0.0
2020,26,2020-06-22,Guanajuato,2020,4.0,7.0,0.0
2020,26,2020-06-22,Guerrero,2020,3.0,3.0,0.0
2020,26,2020-06-22,Hidalgo,2020,7.0,20.0,1.0
2020,26,2020-06-22,Jalisco,2020,41.0,57.0,2.0
2020,26,2020-06-22,Michoacán,2020,21.0,43.0,3.0
2020,26,2020-06-22,Morelos,2020,9.0,8.0,0.0
2020,26,2020-06-22,México,2020,17.0,20.0,1.0
2020,26,2020-06-22,Nayarit,2020,6.0,6.0,1.0
2020,26,2020-06-22,Nuevo León,2020,24.0,29.0,1.0
2020,26,2020-06-22,Oaxaca,2020,6.0,12.0,0.0
2020,26,2020-06-22,Puebla,2020,6.0,8.0,0.0
2020,26,2020-06-22,Querétaro,2020,10.0,5.0,1.0
2020,26,2020-06-22,Quintana Roo,2020,2.0,0.0,0.0
2020,26,2020-06-22,San Luis Potosí,2020,6.0,18.0,0.0
2020,26,2020-06-22,Sinaloa,2020,39.0,47.0,2.0
2020,26,2020-06-22,Sonora,2020,13.0,23.0,0.0
2020,26,2020-06-22,Tabasco,2020,18.0,20.0,0.0
2020,26,2020-06-22,Tamaulipas,2020,16.0,23.0,0.0
2020,26,2020-06-22,Tlaxcala,2020,1.0,6.0,0.0
2020,26,2020-06-22,Veracruz,2020,24.0,42.0,1.0
2020,26,2020-06-22,Yucatán,2020,5.0,6.0,0.0
2020,26,2020-06-22,Zacatecas,2020,3.0,6.0,1.0
2020,27,2020-06-29,Aguascalientes,2020,4.0,5.0,0.0
2020,27,2020-06-29,Baja California,2020,12.0,25.0,0.0
2020,27,2020-06-29,Baja California Sur,2020,3.0,1.0,0.0
2020,27,2020-06-29,Campeche,2020,7.0,6.0,0.0
2020,27,2020-06-29,Chiapas,2020,4.0,7.0,0.0
2020,27,2020-06-29,Chihuahua,2020,32.0,53.0,1.0
2020,27,2020-06-29,Ciudad de México,2020,19.0,33.0,0.0
2020,27,2020-06-29,Coahuila,2020,19.0,10.0,2.0
2020,27,2020-06-29,Colima,2020,18.0,25.0,0.0
2020,27,2020-06-29,Durango,2020,4.0,15.0,0.0
2020,27,2020-06-29,Guanajuato,2020,4.0,8.0,1.0
2020,27,2020-06-29,Guerrero,2020,3.0,3.0,0.0
2020,27,2020-06-29,Hidalgo,2020,7.0,21.0,1.0
2020,27,2020-06-29,Jalisco,2020,41.0,58.0,1.0
2020,27,2020-06-29,Michoacán,2020,21.0,44.0,1.0
2020,27,2020-06-29,Morelos,2020,9.0,8.0,0.0
2020,27,2020-06-29,México,2020,17.0,20.0,0.0
2020,27,2020-06-29,Nayarit,2020,6.0,6.0,0.0
2020,27,2020-06-29,Nuevo León,2020,24.0,29.0,0.0
2020,27,2020-06-29,Oaxaca,2020,6.0,12.0,0.0
2020,27,2020-06-29,Puebla,2020,6.0,8.0,0.0
2020,27,2020-06-29,Querétaro,2020,11.0,5.0,1.0
2020,27,2020-06-29,Quintana Roo,2020,2.0,0.0,0.0
2020,27,2020-06-29,San Luis Potosí,2020,6.0,18.0,0.0
2020,27,2020-06-29,Sinaloa,2020,39.0,47.0,0.0
2020,27,2020-06-29,Sonora,2020,13.0,23.0,0.0
2020,27,2020-06-29,Tabasco,2020,18.0,20.0,0.0
2020,27,2020-06-29,Tamaulipas,2020,17.0,24.0,2.0
2020,27,2020-06-29,Tlaxcala,2020,1.0,6.0,0.0
2020,27,2020-06-29,Veracruz,2020,26.0,42.0,2.0
2020,27,2020-06-29,Yucatán,2020,5.0,6.0,0.0
2020,27,2020-06-29,Zacatecas,2020,3.0,6.0,0.0
2020,28,2020-07-06,Aguascalientes,2020,4.0,5.0,0.0
2020,28,2020-07-06,Baja California,2020,12.0,25.0,0.0
2020,28,2020-07-06,Baja California Sur,2020,3.0,1.0,0.0
2020,28,2020-07-06,Campeche,2020,7.0,6.0,0.0
2020,28,2020-07-06,Chiapas,2020,4.0,7.0,0.0
2020,28,2020-07-06,Chihuahua,2020,32.0,56.0,3.0
2020,28,2020-07-06,Ciudad de México,2020,19.0,34.0,1.0
2020,28,2020-07-06,Coahuila,2020,19.0,10.0,0.0
2020,28,2020-07-06,Colima,2020,19.0,25.0,1.0
2020,28,2020-07-06,Durango,2020,4.0,16.0,1.0
2020,28,2020-07-06,Guanajuato,2020,4.0,9.0,1.0
2020,28,2020-07-06,Guerrero,2020,3.0,3.0,0.0
2020,28,2020-07-06,Hidalgo,2020,8.0,22.0,2.0
2020,28,2020-07-06,Jalisco,2020,41.0,59.0,1.0
2020,28,2020-07-06,Michoacán,2020,22.0,45.0,2.0
2020,28,2020-07-06,Morelos,2020,9.0,8.0,0.0
2020,28,2020-07-06,México,2020,17.0,20.0,0.0
2020,28,2020-07-06,Nayarit,2020,6.0,6.0,0.0
2020,28,2020-07-06,Nuevo León,2020,27.0,29.0,3.0
2020,28,2020-07-06,Oaxaca,2020,6.0,12.0,0.0
2020,28,2020-07-06,Puebla,2020,6.0,8.0,0.0
2020,28,2020-07-06,Querétaro,2020,11.0,5.0,0.0
2020,28,2020-07-06,Quintana Roo,2020,2.0,0.0,0.0
2020,28,2020-07-06,San Luis Potosí,2020,6.0,18.0,0.0
2020,28,2020-07-06,Sinaloa,2020,39.0,47.0,0.0
2020,28,2020-07-06,Sonora,2020,14.0,23.0,1.0
2020,28,2020-07-06,Tabasco,2020,18.0,20.0,0.0
2020,28,2020-07-06,Tamaulipas,2020,17.0,25.0,1.0
2020,28,2020-07-06,Tlaxcala,2020,1.0,6.0,0.0
2020,28,2020-07-06,Veracruz,2020,26.0,42.0,0.0
2020,28,2020-07-06,Yucatán,2020,5.0,6.0,0.0
2020,28,2020-07-06,Zacatecas,2020,3.0,6.0,0.0
2020,29,2020-07-13,Aguascalientes,2020,4.0,5.0,0.0
2020,29,2020-07-13,Baja California,2020,12.0,26.0,1.0
2020,29,2020-07-13,Baja California Sur,2020,3.0,1.0,0.0
2020,29,2020-07-13,Campeche,2020,7.0,6.0,0.0
2020,29,2020-07-13,Chiapas,2020,5.0,7.0,1.0
2020,29,2020-07-13,Chihuahua,2020,32.0,57.0,1.0
2020,29,2020-07-13,Ciudad de México,2020,19.0,34.0,0.0
2020,29,2020-07-13,Coahuila,2020,19.0,10.0,0.0
2020,29,2020-07-13,Colima,2020,19.0,25.0,0.0
2020,29,2020-07-13,Durango,2020,4.0,16.0,0.0
2020,29,2020-07-13,Guanajuato,2020,4.0,9.0,0.0
2020,29,2020-07-13,Guerrero,2020,3.0,3.0,0.0
2020,29,2020-07-13,Hidalgo,2020,8.0,22.0,0.0
2020,29,2020-07-13,Jalisco,2020,42.0,60.0,2.0
2020,29,2020-07-13,Michoacán,2020,23.0,45.0,1.0
2020,29,2020-07-13,Morelos,2020,9.0,9.0,1.0
2020,29,2020-07-13,México,2020,17.0,21.0,1.0
2020,29,2020-07-13,Nayarit,2020,6.0,6.0,0.0
2020,29,2020-07-13,Nuevo León,2020,28.0,30.0,1.0
2020,29,2020-07-13,Oaxaca,2020,6.0,13.0,1.0
2020,29,2020-07-13,Puebla,2020,7.0,9.0,0.0
2020,29,2020-07-13,Querétaro,2020,11.0,5.0,0.0
2020,29,2020-07-13,Quintana Roo,2020,2.0,0.0,0.0
2020,29,2020-07-13,San Luis Potosí,2020,6.0,19.0,1.0
2020,29,2020-07-13,Sinaloa,2020,39.0,47.0,0.0
2020,29,2020-07-13,Sonora,2020,15.0,25.0,3.0
2020,29,2020-07-13,Tabasco,2020,18.0,20.0,0.0
2020,29,2020-07-13,Tamaulipas,2020,17.0,25.0,0.0
2020,29,2020-07-13,Tlaxcala,2020,1.0,6.0,0.0
2020,29,2020-07-13,Veracruz,2020,26.0,43.0,1.0
2020,29,2020-07-13,Yucatán,2020,5.0,6.0,0.0
2020,29,2020-07-13,Zacatecas,2020,3.0,6.0,0.0
2020,30,2020-07-20,Aguascalientes,2020,4.0,5.0,0.0
2020,30,2020-07-20,Baja California,2020,13.0,28.0,3.0
2020,30,2020-07-20,Baja California Sur,2020,3.0,1.0,0.0
2020,30,2020-07-20,Campeche,2020,7.0,6.0,0.0
2020,30,2020-07-20,Chiapas,2020,5.0,7.0,0.0
2020,30,2020-07-20,Chihuahua,2020,33.0,58.0,2.0
2020,30,2020-07-20,Ciudad de México,2020,19.0,34.0,0.0
2020,30,2020-07-20,Coahuila,2020,20.0,10.0,1.0
2020,30,2020-07-20,Colima,2020,19.0,25.0,0.0
2020,30,2020-07-20,Durango,2020,4.0,16.0,0.0
2020,30,2020-07-20,Guanajuato,2020,4.0,9.0,0.0
2020,30,2020-07-20,Guerrero,2020,3.0,3.0,0.0
2020,30,2020-07-20,Hidalgo,2020,8.0,22.0,0.0
2020,30,2020-07-20,Jalisco,2020,42.0,63.0,3.0
2020,30,2020-07-20,Michoacán,2020,23.0,47.0,2.0
2020,30,2020-07-20,Morelos,2020,10.0,9.0,1.0
2020,30,2020-07-20,México,2020,17.0,21.0,0.0
2020,30,2020-07-20,Nayarit,2020,6.0,6.0,0.0
2020,30,2020-07-20,Nuevo León,2020,28.0,32.0,2.0
2020,30,2020-07-20,Oaxaca,2020,6.0,13.0,0.0
2020,30,2020-07-20,Puebla,2020,6.0,9.0,1.0
2020,30,2020-07-20,Querétaro,2020,11.0,5.0,0.0
2020,30,2020-07-20,Quintana Roo,2020,2.0,2.0,2.0
2020,30,2020-07-20,San Luis Potosí,2020,6.0,19.0,0.0
2020,30,2020-07-20,Sinaloa,2020,39.0,49.0,2.0
2020,30,2020-07-20,Sonora,2020,15.0,25.0,0.0
2020,30,2020-07-20,Tabasco,2020,18.0,20.0,0.0
2020,30,2020-07-20,Tamaulipas,2020,17.0,25.0,0.0
2020,30,2020-07-20,Tlaxcala,2020,1.0,6.0,0.0
2020,30,2020-07-20,Veracruz,2020,27.0,43.0,1.0
2020,30,2020-07-20,Yucatán,2020,6.0,6.0,1.0
2020,30,2020-07-20,Zacatecas,2020,3.0,6.0,0.0
2020,31,2020-07-27,Aguascalientes,2020,4.0,5.0,0.0
2020,31,2020-07-27,Baja California,2020,14.0,28.0,1.0
2020,31,2020-07-27,Baja California Sur,2020,3.0,1.0,0.0
2020,31,2020-07-27,Campeche,2020,7.0,6.0,0.0
2020,31,2020-07-27,Chiapas,2020,5.0,7.0,0.0
2020,31,2020-07-27,Chihuahua,2020,35.0,58.0,2.0
2020,31,2020-07-27,Ciudad de México,2020,20.0,34.0,1.0
2020,31,2020-07-27,Coahuila,2020,20.0,10.0,0.0
2020,31,2020-07-27,Colima,2020,19.0,26.0,1.0
2020,31,2020-07-27,Durango,2020,4.0,16.0,0.0
2020,31,2020-07-27,Guanajuato,2020,4.0,10.0,1.0
2020,31,2020-07-27,Guerrero,2020,3.0,3.0,0.0
2020,31,2020-07-27,Hidalgo,2020,8.0,26.0,4.0
2020,31,2020-07-27,Jalisco,2020,42.0,64.0,1.0
2020,31,2020-07-27,Michoacán,2020,25.0,48.0,3.0
2020,31,2020-07-27,Morelos,2020,9.0,9.0,0.0
2020,31,2020-07-27,México,2020,17.0,21.0,0.0
2020,31,2020-07-27,Nayarit,2020,7.0,6.0,1.0
2020,31,2020-07-27,Nuevo León,2020,29.0,32.0,1.0
2020,31,2020-07-27,Oaxaca,2020,6.0,13.0,0.0
2020,31,2020-07-27,Puebla,2020,6.0,10.0,1.0
2020,31,2020-07-27,Querétaro,2020,11.0,5.0,0.0
2020,31,2020-07-27,Quintana Roo,2020,2.0,2.0,0.0
2020,31,2020-07-27,San Luis Potosí,2020,6.0,19.0,0.0
2020,31,2020-07-27,Sinaloa,2020,39.0,49.0,0.0
2020,31,2020-07-27,Sonora,2020,16.0,25.0,1.0
2020,31,2020-07-27,Tabasco,2020,18.0,20.0,0.0
2020,31,2020-07-27,Tamaulipas,2020,17.0,26.0,1.0
2020,31,2020-07-27,Tlaxcala,2020,1.0,6.0,0.0
2020,31,2020-07-27,Veracruz,2020,27.0,43.0,0.0
